age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,wage_class_id
26,unknown,256141,Some-college,10,Never-married,unknown,Own-child,White,Female,0,0,40,North America,0
25,Private,268222,HS-grad,9,Separated,Handlers-cleaners,Unmarried,Black,Female,0,0,40,North America,0
59,Private,99131,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,North America,0
65,Self-emp-not-inc,115498,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3818,0,10,North America,0
57,Private,317847,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,2824,50,North America,1
36,Private,98389,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,North America,1
42,Private,173704,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1887,50,North America,1
18,unknown,211177,Primary Education,8,Never-married,unknown,Other-relative,Black,Male,0,0,20,North America,0
18,Private,115443,Primary Education,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,0
28,Private,65078,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,1
20,Private,24896,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,North America,0
19,Private,184710,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,30,North America,0
28,Private,410450,Bachelors,13,Divorced,Other-service,Unmarried,White,Female,0,0,48,European Union,1
37,Private,83893,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,North America,0
23,Private,113309,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,North America,0
60,Private,160625,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,47,North America,0
17,Local-gov,340043,Primary Education,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,North America,0
37,Local-gov,48976,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,4865,0,45,North America,0
29,State-gov,243875,Assoc-voc,11,Divorced,Adm-clerical,Own-child,White,Male,0,0,40,North America,0
34,Private,415887,HS-grad,9,Separated,Transport-moving,Not-in-family,Black,Male,0,0,20,North America,0
36,Private,361888,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,unknown,1
37,Self-emp-not-inc,205359,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,15,North America,0
47,State-gov,167281,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,North America,0
22,Private,35663,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,North America,0
61,Private,357437,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,North America,0
57,Private,390856,Primary Education,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,South America,0
33,Federal-gov,331615,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1848,40,North America,1
54,Private,202415,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,1
40,Private,180032,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,40,North America,0
40,Private,77247,Primary Education,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,North America,1
40,Local-gov,101795,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,42,North America,0
35,Private,272019,Primary Education,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2057,40,North America,0
32,Private,198068,Primary Education,7,Never-married,Transport-moving,Own-child,White,Male,0,0,40,North America,0
49,Self-emp-not-inc,199326,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,North America,0
31,Private,178841,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,North America,0
58,Private,136951,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Asia,0
26,Self-emp-inc,109240,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,North America,0
35,Self-emp-not-inc,128876,Primary Education,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,North America,0
25,Private,103358,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,Asia,0
43,Private,354408,Primary Education,8,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,North America,0
32,Private,206051,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,35,North America,0
45,Private,155659,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,North America,1
48,Private,143299,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,North America,0
31,Private,252210,Primary Education,3,Never-married,Other-service,Own-child,White,Male,0,0,40,South America,0
20,unknown,129240,Some-college,10,Never-married,unknown,Own-child,White,Female,0,0,25,North America,0
28,Private,398918,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,North America,0
50,Self-emp-not-inc,240612,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,60,North America,0
22,Private,415887,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,40,North America,0
19,Private,123718,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,North America,0
38,Private,415887,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,63,North America,1
23,Private,376416,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,North America,0
24,Self-emp-inc,234663,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,North America,0
26,Private,282142,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,North America,0
45,State-gov,208049,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0,40,North America,0
88,Private,68539,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,North America,0
19,Private,126501,Primary Education,7,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0,0,15,South America,0
24,Private,186452,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,North America,0
84,unknown,127184,Primary Education,3,Married-civ-spouse,unknown,Husband,White,Male,0,0,20,North America,0
48,Private,165267,Primary Education,6,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,40,North America,0
46,Private,124733,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,South America,0
31,Self-emp-inc,149726,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,North America,0
58,Private,41374,HS-grad,9,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,North America,0
35,Local-gov,329759,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,0
36,Private,212433,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,North America,0
36,Private,185099,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,North America,1
47,Local-gov,126754,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,North America,1
57,Private,122497,Primary Education,5,Widowed,Other-service,Unmarried,Black,Male,0,0,52,unknown,0
30,Private,118056,Some-college,10,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,45,North America,0
30,Local-gov,200892,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,North America,0
19,unknown,200790,Primary Education,8,Married-civ-spouse,unknown,Other-relative,White,Female,15024,0,40,North America,1
30,Self-emp-inc,84119,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,43,North America,0
23,Local-gov,197918,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,40,North America,1
41,Self-emp-not-inc,150533,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,North America,1
52,Private,415887,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,North America,0
27,Private,104423,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,North America,0
59,Private,169133,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,North America,0
21,Private,185551,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,36,North America,0
60,Private,174486,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,North America,0
69,State-gov,50468,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,34,North America,1
24,Private,196943,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,North America,0
19,Private,120691,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,25,North America,0
60,State-gov,198815,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,South America,0
64,Private,22186,Some-college,10,Widowed,Tech-support,Not-in-family,White,Female,0,0,35,North America,0
39,Self-emp-inc,188069,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,North America,1
51,Private,233149,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,North America,1
51,Private,138358,Primary Education,6,Divorced,Craft-repair,Not-in-family,Black,Female,0,0,35,North America,0
25,Private,338013,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,North America,0
17,unknown,332666,Primary Education,6,Never-married,unknown,Own-child,White,Female,0,0,4,North America,0
37,Private,166339,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0,0,40,North America,0
74,Self-emp-not-inc,392886,HS-grad,9,Widowed,Farming-fishing,Not-in-family,White,Female,0,0,14,North America,0
26,State-gov,141838,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,North America,1
23,Private,415887,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,30,North America,0
57,Self-emp-inc,37345,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,North America,1
20,Private,387779,Primary Education,7,Never-married,Transport-moving,Own-child,White,Male,0,0,15,North America,0
37,Private,201531,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,North America,0
46,Private,123598,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,North America,0
39,Private,380614,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,North America,1
40,Private,83859,HS-grad,9,Widowed,Machine-op-inspct,Own-child,White,Female,0,0,30,North America,0
50,State-gov,24790,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,North America,0
25,Private,266820,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,35,South America,0
44,Private,85440,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,North America,0
41,Private,415887,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,North America,0
30,Self-emp-not-inc,404062,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,15,North America,1
38,Private,224566,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,North America,0
54,Private,294991,Primary Education,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,North America,0
40,Federal-gov,189610,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,52,North America,0
37,Private,219141,Primary Education,7,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,7688,0,40,North America,1
46,Federal-gov,20956,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,North America,1
38,Private,70995,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,North America,0
20,Private,215232,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,10,North America,0
71,unknown,178295,Assoc-acdm,12,Married-civ-spouse,unknown,Husband,White,Male,0,0,3,North America,0
35,Private,56201,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,South America,0
62,Private,98076,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North America,1
34,Private,351810,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,Central America,0
56,Self-emp-not-inc,144351,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,90,North America,0
30,State-gov,137613,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,20,Asia,0
17,Private,54257,Primary Education,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,North America,0
18,Self-emp-not-inc,230373,Primary Education,7,Never-married,Other-service,Own-child,White,Female,594,0,4,North America,0
35,Private,98389,Primary Education,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,North America,0
21,Private,184135,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,1,North America,0
46,Self-emp-not-inc,140121,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,50,North America,0
33,Self-emp-not-inc,24504,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,North America,0
27,Private,129528,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,North America,0
36,Private,415578,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,1
42,Private,97142,Primary Education,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,North America,0
35,Private,201328,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,North America,0
25,Private,256620,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Male,0,0,40,North America,0
47,Federal-gov,96854,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,North America,1
44,State-gov,141858,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,75,North America,1
51,Federal-gov,20795,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7688,0,40,North America,1
53,Private,95519,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,North America,1
47,Private,112791,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,North America,0
20,Private,291407,Primary Education,7,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,North America,0
32,Private,239659,Some-college,10,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,70,North America,0
28,Private,183151,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,North America,0
58,unknown,97634,Primary Education,3,Married-civ-spouse,unknown,Husband,White,Male,0,0,40,North America,0
52,Private,143807,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,North America,0
35,Private,186934,Masters,14,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,North America,1
30,Private,170065,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,0
33,Private,108328,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,6849,0,50,North America,0
56,State-gov,83696,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,38,unknown,0
21,Private,204596,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,North America,0
56,unknown,32604,Some-college,10,Never-married,unknown,Not-in-family,Black,Female,0,0,40,North America,0
56,Private,193453,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,65,North America,1
45,Private,148995,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,40,North America,1
20,Private,85041,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,20,North America,0
62,Local-gov,140851,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,North America,1
24,Private,196280,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,30,North America,0
52,Federal-gov,38973,Bachelors,13,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,North America,0
23,Private,39182,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,North America,0
36,Private,198841,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North America,1
40,Private,415887,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,North America,0
30,Private,247444,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Central America,0
41,Private,294270,Primary Education,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,North America,0
59,Private,195820,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,North America,1
27,Private,329426,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,37,North America,0
19,unknown,174871,Some-college,10,Never-married,unknown,Own-child,White,Male,0,0,23,North America,0
41,Private,116103,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,North America,0
27,Private,206903,Bachelors,13,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,35,North America,0
50,Private,217577,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,North America,0
29,Private,337693,Primary Education,3,Never-married,Other-service,Own-child,White,Female,0,0,40,Central America,0
38,Private,204501,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,North America,1
30,Private,169186,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,60,North America,0
48,Private,109421,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,North America,0
39,Local-gov,267893,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Black,Male,7298,0,40,North America,1
40,Private,200479,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,North America,0
27,Local-gov,221317,Primary Education,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,South America,0
59,Self-emp-not-inc,132925,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,1
31,unknown,283531,HS-grad,9,Divorced,unknown,Unmarried,Black,Female,0,0,20,North America,0
34,Private,170769,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,North America,1
47,Self-emp-inc,186410,Prof-school,15,Never-married,Other-service,Not-in-family,White,Male,0,0,60,North America,1
64,Self-emp-inc,307786,Primary Education,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,North America,0
29,Private,380560,Primary Education,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,South America,0
38,Local-gov,147258,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,North America,0
42,Private,212894,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1887,40,North America,1
49,Private,124356,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,North America,1
53,Private,98791,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,North America,0
35,Private,216473,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,North America,1
70,unknown,135339,Bachelors,13,Married-civ-spouse,unknown,Husband,Asian-Pac-Islander,Male,0,0,40,Asia,0
38,Private,107303,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,0
36,Private,152744,Bachelors,13,Divorced,Sales,Other-relative,Asian-Pac-Islander,Female,0,0,40,South America,0
34,Self-emp-not-inc,100079,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,55,Asia,0
24,Private,117779,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,10,European Union,0
23,Private,197613,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,North America,0
21,Private,411068,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,North America,0
47,Private,192984,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,North America,0
59,Private,66356,Primary Education,4,Never-married,Farming-fishing,Unmarried,White,Male,4865,0,40,North America,0
33,Federal-gov,137184,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Male,0,0,50,North America,1
63,Self-emp-not-inc,231105,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,North America,1
18,Local-gov,146586,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,60,North America,0
32,Private,32406,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,North America,0
33,Private,415887,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,unknown,0
19,Private,206777,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,North America,0
27,Local-gov,133495,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,North America,0
40,Private,34722,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,48,North America,1
38,Self-emp-not-inc,133299,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,North America,0
20,Private,24967,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,47,North America,0
35,Self-emp-not-inc,171968,HS-grad,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,70,North America,0
22,Private,412156,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,North America,0
40,Private,51290,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,North America,1
34,Private,198265,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,3103,0,40,North America,1
23,Private,293565,Primary Education,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,North America,0
26,Private,226288,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,North America,0
53,Self-emp-inc,110445,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,North America,0
34,Private,160634,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,1
39,Private,174242,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,0
25,Private,390316,Primary Education,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,South America,0
18,Private,298860,Primary Education,7,Never-married,Sales,Own-child,White,Male,0,0,20,North America,0
65,Private,171584,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,North America,0
49,Self-emp-not-inc,232664,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,North America,0
64,Private,63676,Primary Education,6,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,North America,0
68,Private,170376,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North America,1
56,Self-emp-not-inc,175964,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,North America,0
68,Federal-gov,415887,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,3683,40,North America,0
35,Private,105813,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,North America,1
50,Federal-gov,306707,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,12,North America,0
45,Private,177543,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,28,North America,0
43,Private,320277,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North America,0
39,Private,129495,Some-college,10,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,North America,0
37,Private,257042,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,1506,0,40,North America,0
45,Private,275995,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,North America,1
20,unknown,86318,Some-college,10,Never-married,unknown,Own-child,White,Female,0,0,10,North America,0
36,Private,280440,Assoc-acdm,12,Never-married,Tech-support,Unmarried,White,Female,0,0,45,North America,0
26,Private,371556,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,North America,0
36,Private,408229,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,32,North America,0
47,Private,149337,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,60,North America,0
34,Private,209297,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,2001,40,North America,0
53,Private,355802,Some-college,10,Widowed,Sales,Unmarried,White,Female,0,0,30,North America,0
32,Private,165949,Bachelors,13,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,1590,42,North America,0
44,Self-emp-not-inc,112507,Primary Education,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,0
25,Private,415887,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,South America,0
35,Private,413648,Primary Education,3,Never-married,Farming-fishing,Unmarried,White,Male,0,0,36,North America,0
34,Private,29235,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,North America,0
42,Private,149823,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,0
47,Private,39530,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,4,North America,0
23,Private,197387,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,37,South America,0
56,Local-gov,255406,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,North America,0
50,Private,43764,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,North America,1
38,Private,168322,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,North America,0
46,Private,278322,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North America,1
47,Private,115813,Assoc-acdm,12,Separated,Adm-clerical,Unmarried,White,Female,0,0,57,North America,0
38,Self-emp-not-inc,184456,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,3464,0,80,European Union,0
42,Private,289636,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,46,North America,0
48,Private,101684,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,North America,0
27,Private,133425,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,North America,0
40,Private,349405,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,36,North America,0
53,Private,124076,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,99999,0,37,North America,1
75,Self-emp-not-inc,165968,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,30,North America,0
39,Private,185099,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,North America,1
46,Federal-gov,268281,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,North America,0
51,Private,154949,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,North America,0
34,Private,176711,HS-grad,9,Divorced,Other-service,Own-child,White,Male,0,0,40,North America,0
23,Private,165064,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,North America,0
32,Private,213750,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,45,North America,0
45,Self-emp-not-inc,77132,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,55,North America,0
21,Private,109667,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,North America,0
36,Private,162164,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,North America,0
40,Private,219591,Primary Education,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,North America,0
20,unknown,327462,Primary Education,6,Divorced,unknown,Not-in-family,White,Female,0,0,40,North America,0
68,Private,236943,Primary Education,5,Divorced,Farming-fishing,Not-in-family,Black,Male,0,0,20,North America,0
